Year_Date,DEM,REP,Period_DEM,Period_REP,Total_Period,Dem_Ratio,Rep_Ratio,Segment
2024-11-05,9409,3793,9409,3793,13202,0.7126950462051205,0.2873049537948796,Small
2024-04-04,2766,2008,2766,2008,4774,0.579388353581902,0.420611646418098,Medium
2024-04-05,2322,1684,2322,1684,4006,0.5796305541687469,0.42036944583125313,Medium
2024-04-06,2978,567,2978,567,3545,0.8400564174894217,0.15994358251057827,Medium
2024-04-07,1527,322,1527,322,1849,0.8258518117901569,0.17414818820984315,Medium
2024-04-08,1908,2250,1908,2250,4158,0.4588744588744589,0.5411255411255411,Medium
2024-04-09,1610,850,1610,850,2460,0.6544715447154471,0.34552845528455284,Medium
2024-04-10,3195,605,3195,605,3800,0.8407894736842105,0.15921052631578947,Medium
2024-04-11,2574,646,2574,646,3220,0.7993788819875777,0.20062111801242236,Medium
2024-04-12,1646,814,1646,814,2460,0.6691056910569105,0.3308943089430894,Medium
2024-04-13,1245,595,1245,595,1840,0.6766304347826086,0.3233695652173913,Medium
2024-04-14,1714,318,1714,318,2032,0.843503937007874,0.15649606299212598,Medium
2024-04-15,5575,136,5575,136,5711,0.9761863071265978,0.023813692873402206,Medium
2024-04-16,2138,2209,2138,2209,4347,0.4918334483551875,0.5081665516448125,Medium
2024-04-17,1979,2632,1979,2632,4611,0.429191064844936,0.5708089351550639,Medium
2024-04-18,928,1477,928,1477,2405,0.3858627858627859,0.6141372141372141,Medium
2024-04-19,2101,1395,2101,1395,3496,0.6009725400457666,0.3990274599542334,Medium
2024-04-20,1173,357,1173,357,1530,0.7666666666666667,0.23333333333333334,Medium
2024-04-21,2362,1635,2362,1635,3997,0.5909432074055542,0.40905679259444583,Medium
2024-04-22,7107,895,7107,895,8002,0.8881529617595602,0.11184703824043989,Medium
2024-04-23,2848,1011,2848,1011,3859,0.7380150298004664,0.26198497019953354,Medium
2024-04-24,3828,506,3828,506,4334,0.883248730964467,0.116751269035533,Medium
2024-04-25,3026,380,3026,380,3406,0.8884321785085144,0.11156782149148561,Medium
2024-04-26,2675,389,2675,389,3064,0.8730417754569191,0.12695822454308095,Medium
2024-04-27,1739,178,1739,178,1917,0.9071465832029212,0.09285341679707877,Medium
2024-04-28,1368,93,1368,93,1461,0.9363449691991786,0.06365503080082136,Medium
2024-04-29,11952,562,11952,562,12514,0.9550902988652709,0.044909701134729106,Medium
2024-04-30,4368,1668,4368,1668,6036,0.7236580516898609,0.27634194831013914,Medium
2024-05-01,2919,1115,2919,1115,4034,0.7235994050570154,0.27640059494298463,Medium
2024-05-02,2255,442,2255,442,2697,0.8361142009640341,0.1638857990359659,Medium
2024-05-03,2014,571,2014,571,2585,0.779110251450677,0.22088974854932303,Medium
2024-05-04,1598,151,1598,151,1749,0.9136649514008005,0.08633504859919955,Medium
2024-05-05,1869,421,1869,421,2290,0.8161572052401747,0.18384279475982532,Medium
2024-05-06,1928,1973,1928,1973,3901,0.4942322481415022,0.5057677518584979,Medium
2024-05-07,8968,820,8968,820,9788,0.9162239476910503,0.08377605230894973,Medium
2024-05-08,1667,1053,1667,1053,2720,0.6128676470588236,0.3871323529411765,Medium
2024-05-09,4342,4527,4342,4527,8869,0.48957041380087946,0.5104295861991205,Medium
2024-05-10,1932,2526,1932,2526,4458,0.43337819650067294,0.566621803499327,Medium
2024-05-11,2200,408,2200,408,2608,0.843558282208589,0.15644171779141106,Medium
2024-05-12,1844,147,1844,147,1991,0.9261677548970366,0.07383224510296334,Medium
2024-05-13,2685,481,2685,481,3166,0.8480732785849653,0.15192672141503474,Medium
2024-05-14,1266,1055,1266,1055,2321,0.5454545454545454,0.45454545454545453,Medium
2024-05-15,2331,482,2331,482,2813,0.8286526839672947,0.1713473160327053,Medium
2024-05-16,1844,1586,1844,1586,3430,0.5376093294460641,0.46239067055393585,Medium
2024-05-17,1084,320,1084,320,1404,0.7720797720797721,0.22792022792022792,Medium
2024-05-18,1843,70,1843,70,1913,0.96340825927862,0.03659174072138003,Medium
2024-05-19,1795,199,1795,199,1994,0.9002006018054163,0.09979939819458375,Medium
2024-05-20,11160,1025,11160,1025,12185,0.9158801805498564,0.08411981945014362,Medium
2024-05-21,3570,2250,3570,2250,5820,0.6134020618556701,0.3865979381443299,Medium
2024-05-22,3382,975,3382,975,4357,0.7762221712187285,0.2237778287812715,Medium
2024-05-23,3000,1703,3000,1703,4703,0.637890708058686,0.3621092919413141,Medium
2024-05-24,3404,1381,3404,1381,4785,0.7113897596656217,0.28861024033437827,Medium
2024-05-25,2039,587,2039,587,2626,0.7764661081492764,0.22353389185072353,Medium
2024-05-26,2831,221,2831,221,3052,0.9275884665792923,0.07241153342070773,Medium
2024-05-27,1946,420,1946,420,2366,0.8224852071005917,0.17751479289940827,Medium
2024-05-28,2315,708,2315,708,3023,0.7657955673172345,0.23420443268276547,Medium
2024-05-29,2973,1038,2973,1038,4011,0.7412116679132386,0.2587883320867614,Medium
2024-05-30,9005,1497,9005,1497,10502,0.857455722719482,0.142544277280518,Medium
2024-05-31,6595,2815,6595,2815,9410,0.7008501594048884,0.29914984059511157,Medium
2024-06-01,1219,203,1219,203,1422,0.8572433192686357,0.14275668073136427,Medium
