Year_Date,DEM,REP,Period_DEM,Period_REP,Total_Period,Dem_Ratio,Rep_Ratio,Segment
2024-10-15,81656,15943,81656,15943,97599,0.836647916474554,0.16335208352544595,Medium
2024-10-16,114526,40536,114526,40536,155062,0.7385819865602147,0.2614180134397854,Medium
2024-10-17,59878,14359,59878,14359,74237,0.8065789296442475,0.1934210703557525,Medium
2024-10-18,63607,15157,63607,15157,78764,0.8075643695089127,0.1924356304910873,Medium
2024-10-19,51983,5357,51983,5357,57340,0.9065748168817579,0.09342518311824206,Medium
2024-10-20,56829,3703,56829,3703,60532,0.9388257450604639,0.06117425493953611,Medium
2024-10-21,69482,14494,69482,14494,83976,0.8274030675431076,0.17259693245689245,Medium
2024-10-22,68496,15788,68496,15788,84284,0.8126809358834417,0.1873190641165583,Medium
2024-10-23,70385,30095,70385,30095,100480,0.7004876592356688,0.2995123407643312,Medium
2024-10-24,55476,17433,55476,17433,72909,0.7608937168250833,0.23910628317491667,Medium
2024-10-25,52295,15211,52295,15211,67506,0.7746718810179836,0.2253281189820164,Medium
2024-10-26,51494,7125,51494,7125,58619,0.8784523789215101,0.1215476210784899,Medium
2024-10-27,61463,3588,61463,3588,65051,0.944843276813577,0.05515672318642296,Medium
2024-10-28,79010,22486,79010,22486,101496,0.7784543233230866,0.22154567667691338,Medium
2024-10-29,74581,17485,74581,17485,92066,0.8100818977689919,0.1899181022310082,Medium
2024-10-30,81272,24965,81272,24965,106237,0.7650065419769007,0.2349934580230993,Medium
2024-10-31,93235,12873,93235,12873,106108,0.8786802126135635,0.12131978738643646,Medium
2024-11-01,64904,21232,64904,21232,86136,0.7535060834029906,0.2464939165970094,Medium
2024-11-02,60990,9781,60990,9781,70771,0.8617936725494906,0.1382063274505094,Medium
2024-11-03,57400,5044,57400,5044,62444,0.9192236243674332,0.08077637563256677,Medium
2024-11-04,56977,7949,56977,7949,64926,0.8775683085358716,0.1224316914641284,Medium
2024-11-05,24433,21374,24433,21374,45807,0.5333900932171939,0.4666099067828061,Medium
2024-04-03,17722,30423,17722,30423,48145,0.36809637553224633,0.6319036244677536,Large
2024-04-04,28675,11171,28675,11171,39846,0.7196456356974351,0.2803543643025649,Large
2024-04-05,19807,8122,19807,8122,27929,0.709191163306957,0.2908088366930431,Large
2024-04-06,21295,1999,21295,1999,23294,0.9141839100197475,0.08581608998025242,Large
2024-04-07,26381,6172,26381,6172,32553,0.8104014990937856,0.18959850090621447,Large
2024-04-08,28294,22129,28294,22129,50423,0.5611328163734803,0.43886718362651966,Large
2024-04-09,35141,9068,35141,9068,44209,0.7948833947838675,0.20511660521613245,Large
2024-04-10,40964,5149,40964,5149,46113,0.888339513803049,0.11166048619695097,Large
2024-04-11,39211,26108,39211,26108,65319,0.600300065830769,0.399699934169231,Large
2024-04-12,45648,22450,45648,22450,68098,0.6703280566242767,0.3296719433757232,Large
2024-04-13,23914,4325,23914,4325,28239,0.8468430185204858,0.15315698147951415,Large
2024-04-14,22201,1404,22201,1404,23605,0.9405210760432112,0.05947892395678882,Large
2024-04-15,53784,37571,53784,37571,91355,0.5887362487001259,0.41126375129987414,Large
2024-04-16,71694,5616,71694,5616,77310,0.9273573923166473,0.07264260768335273,Large
2024-04-17,51796,9177,51796,9177,60973,0.8494907582044512,0.15050924179554884,Large
2024-04-18,58015,12379,58015,12379,70394,0.8241469443418473,0.17585305565815268,Large
2024-04-19,41659,7100,41659,7100,48759,0.8543858569699952,0.14561414303000472,Large
2024-04-20,19642,10929,19642,10929,30571,0.642504334172909,0.357495665827091,Large
2024-04-21,37203,4858,37203,4858,42061,0.8845010817622025,0.11549891823779748,Large
2024-04-22,106749,20426,106749,20426,127175,0.8393866719087871,0.1606133280912129,Large
2024-04-23,71262,28709,71262,28709,99971,0.7128267197487271,0.28717328025127287,Large
2024-04-24,49555,26692,49555,26692,76247,0.6499272102508952,0.3500727897491049,Large
2024-04-25,39548,16316,39548,16316,55864,0.7079335529142202,0.2920664470857797,Large
2024-04-26,28805,281007,28805,281007,309812,0.09297574012627012,0.9070242598737299,Large
2024-04-27,36111,7419,36111,7419,43530,0.829565816678153,0.170434183321847,Large
2024-04-28,40200,7309,40200,7309,47509,0.8461554652802626,0.1538445347197373,Large
2024-04-29,61308,39160,61308,39160,100468,0.6102241509734443,0.3897758490265557,Large
2024-04-30,121841,40079,121841,40079,161920,0.7524765316205534,0.24752346837944664,Large
2024-05-01,75134,24996,75134,24996,100130,0.7503645261160491,0.24963547388395085,Large
2024-05-02,88718,55455,88718,55455,144173,0.61535793803278,0.38464206196721995,Large
2024-05-03,30732,23073,30732,23073,53805,0.5711736827432394,0.4288263172567605,Large
2024-05-04,79879,5599,79879,5599,85478,0.9344977655069141,0.06550223449308594,Large
2024-05-05,33135,3072,33135,3072,36207,0.9151545281299196,0.08484547187008037,Large
2024-05-06,76249,51001,76249,51001,127250,0.5992062868369352,0.40079371316306484,Large
2024-05-07,81224,6781,81224,6781,88005,0.9229475597977388,0.07705244020226124,Large
2024-05-08,53495,16421,53495,16421,69916,0.7651324446478631,0.23486755535213685,Large
2024-05-09,21496,50425,21496,50425,71921,0.29888349717050655,0.7011165028294934,Large
2024-05-10,81839,9810,81839,9810,91649,0.8929611888836758,0.10703881111632424,Large
2024-05-11,19153,5610,19153,5610,24763,0.7734523280701046,0.22654767192989542,Large
2024-05-12,38725,1334,38725,1334,40059,0.9666991187997703,0.033300881200229664,Large
2024-05-13,89257,13283,89257,13283,102540,0.8704603081724205,0.1295396918275795,Large
2024-05-14,126604,14043,126604,14043,140647,0.9001542869737712,0.09984571302622879,Large
2024-05-15,128586,101337,128586,101337,229923,0.5592567946660404,0.4407432053339596,Large
2024-05-16,72750,16003,72750,16003,88753,0.8196906020078194,0.18030939799218054,Large
2024-05-17,121880,9233,121880,9233,131113,0.9295798280872225,0.07042017191277752,Large
2024-05-18,38513,3322,38513,3322,41835,0.9205928050675272,0.07940719493247281,Large
2024-05-19,40579,10092,40579,10092,50671,0.8008328235085157,0.19916717649148427,Large
2024-05-20,49043,4329,49043,4329,53372,0.918890054710335,0.08110994528966499,Large
2024-05-21,86400,11533,86400,11533,97933,0.8822358142811922,0.11776418571880776,Large
2024-05-22,68203,16489,68203,16489,84692,0.8053062863080338,0.1946937136919662,Large
2024-05-23,52111,85711,52111,85711,137822,0.3781036409281537,0.6218963590718463,Large
