Year_Date,DEM,REP,Period_DEM,Period_REP,Total_Period,Dem_Ratio,Rep_Ratio,Segment
2024-08-13,165041.0,61400.0,165041.0,61400.0,226441.0,0.7288476910100202,0.2711523089899797,All
2024-08-14,88357.0,60936.0,88357.0,60936.0,149293.0,0.5918361878989638,0.4081638121010362,All
2024-08-15,133392.0,79890.0,133392.0,79890.0,213282.0,0.6254254930092553,0.3745745069907446,All
2024-08-16,87129.0,66542.0,87129.0,66542.0,153671.0,0.5669840112968615,0.4330159887031385,All
2024-08-17,83711.0,42187.0,83711.0,42187.0,125898.0,0.6649112773832785,0.33508872261672146,All
2024-08-18,79200.0,34314.0,79200.0,34314.0,113514.0,0.6977112955230191,0.3022887044769808,All
2024-08-19,118242.0,36455.0,118242.0,36455.0,154697.0,0.7643457856325592,0.23565421436744086,All
2024-08-20,118344.0,108114.0,118344.0,108114.0,226458.0,0.5225869697692287,0.47741303023077125,All
2024-08-21,181525.0,122357.0,181525.0,122357.0,303882.0,0.5973535780335788,0.4026464219664212,All
2024-08-22,269711.0,58846.0,269711.0,58846.0,328557.0,0.8208956132421468,0.17910438675785328,All
2024-08-23,380465.0,79939.0,380465.0,79939.0,460404.0,0.8263720558466043,0.17362794415339572,All
2024-08-24,182785.0,56052.0,182785.0,56052.0,238837.0,0.7653127446752388,0.23468725532476123,All
2024-08-25,153080.0,40845.0,153080.0,40845.0,193925.0,0.7893773365992007,0.21062266340079927,All
2024-08-26,201034.0,152015.0,201034.0,152015.0,353049.0,0.5694223747978326,0.4305776252021674,All
2024-08-27,233919.0,86716.0,233919.0,86716.0,320635.0,0.7295491758541643,0.2704508241458356,All
2024-08-28,187790.0,126857.0,187790.0,126857.0,314647.0,0.5968275559595356,0.4031724440404644,All
2024-08-29,166442.0,383429.0,166442.0,383429.0,549871.0,0.302692813405326,0.6973071865946741,All
2024-08-30,179325.0,86851.0,179325.0,86851.0,266176.0,0.673708373407069,0.326291626592931,All
2024-08-31,229687.0,88006.0,229687.0,88006.0,317693.0,0.7229841387754845,0.2770158612245155,All
2024-09-01,117816.0,45856.0,117816.0,45856.0,163672.0,0.7198299037098588,0.2801700962901413,All
2024-09-02,101696.0,57348.0,101696.0,57348.0,159044.0,0.6394205377128341,0.3605794622871658,All
2024-09-03,292361.0,94944.0,292361.0,94944.0,387305.0,0.7548598649643046,0.24514013503569537,All
2024-09-04,175097.0,217748.0,175097.0,217748.0,392845.0,0.44571523119805523,0.5542847688019448,All
2024-09-05,123548.0,75942.0,123548.0,75942.0,199490.0,0.619319264123515,0.38068073587648504,All
2024-09-06,258254.0,392902.0,258254.0,392902.0,651156.0,0.3966084932028577,0.6033915067971423,All
2024-09-07,158273.0,47609.0,158273.0,47609.0,205882.0,0.7687558892958102,0.23124411070418976,All
2024-09-08,160503.0,35761.0,160503.0,35761.0,196264.0,0.8177913422736722,0.1822086577263278,All
2024-09-09,179666.0,77626.0,179666.0,77626.0,257292.0,0.6982960993734745,0.3017039006265255,All
2024-09-10,278212.0,194338.0,278212.0,194338.0,472550.0,0.5887461644270447,0.41125383557295525,All
2024-09-11,249653.0,398367.0,249653.0,398367.0,648020.0,0.3852550847196074,0.6147449152803925,All
2024-09-12,222215.0,238872.0,222215.0,238872.0,461087.0,0.4819372482850308,0.5180627517149692,All
2024-09-13,167664.0,93710.0,167664.0,93710.0,261374.0,0.6414716077345107,0.3585283922654893,All
2024-09-14,133800.0,47447.0,133800.0,47447.0,181247.0,0.7382191153508748,0.26178088464912525,All
2024-09-15,155775.0,80309.0,155775.0,80309.0,236084.0,0.6598287050371902,0.34017129496280984,All
2024-09-16,180085.0,78032.0,180085.0,78032.0,258117.0,0.6976874828081839,0.3023125171918161,All
2024-09-17,211694.0,106435.0,211694.0,106435.0,318129.0,0.665434462120712,0.33456553787928794,All
2024-09-18,216615.0,258458.0,216615.0,258458.0,475073.0,0.4559615048634631,0.5440384951365369,All
2024-09-19,280356.0,287233.0,280356.0,287233.0,567589.0,0.4939419192408591,0.5060580807591408,All
2024-09-20,466682.0,466833.0,466682.0,466833.0,933515.0,0.4999191228850099,0.5000808771149902,All
2024-09-21,295628.0,119992.0,295628.0,119992.0,415620.0,0.7112939704537798,0.2887060295462201,All
2024-09-22,303217.0,77080.0,303217.0,77080.0,380297.0,0.7973163080434502,0.20268369195654976,All
2024-09-23,354656.0,413457.0,354656.0,413457.0,768113.0,0.4617237307531574,0.5382762692468426,All
2024-09-24,332982.0,327039.0,332982.0,327039.0,660021.0,0.5045021294776985,0.49549787052230154,All
2024-09-25,347830.0,268917.0,347830.0,268917.0,616747.0,0.5639751794495961,0.436024820550404,All
2024-09-26,401675.0,202081.0,401675.0,202081.0,603756.0,0.6652935954259668,0.3347064045740332,All
2024-09-27,287950.0,571983.0,287950.0,571983.0,859933.0,0.33485166867651317,0.6651483313234868,All
2024-09-28,230031.0,131760.0,230031.0,131760.0,361791.0,0.6358118361153262,0.36418816388467373,All
2024-09-29,301033.0,150123.0,301033.0,150123.0,451156.0,0.6672481358997775,0.33275186410022256,All
