Year_Date,DEM,REP,Cumulative_DEM,Cumulative_REP,Total_Cumulative,Dem_Ratio,Rep_Ratio,Segment
2024-09-26,224034.0,105822.0,15949035.0,5735137.0,21684172.0,0.7355150567888873,0.2644849432111127,All
2024-09-27,138341.0,99876.0,16087376.0,5835013.0,21922389.0,0.7338331602454459,0.2661668397545541,All
2024-09-28,144926.0,43371.0,16232302.0,5878384.0,22110686.0,0.7341383256946438,0.2658616743053562,All
2024-09-29,158220.0,65908.0,16390522.0,5944292.0,22334814.0,0.7338553166370672,0.2661446833629328,All
2024-09-30,481061.0,252615.0,16871583.0,6196907.0,23068490.0,0.7313691966834414,0.2686308033165586,All
2024-10-01,87939.0,43069.0,16959522.0,6239976.0,23199498.0,0.7310296972805187,0.2689703027194812,All
2024-10-02,77945.0,33777.0,17037467.0,6273753.0,23311220.0,0.7308698129055451,0.2691301870944549,All
2024-10-03,74106.0,61107.0,17111573.0,6334860.0,23446433.0,0.7298156184354354,0.2701843815645646,All
2024-10-04,117160.0,107008.0,17228733.0,6441868.0,23670601.0,0.7278536358244558,0.2721463641755441,All
2024-10-05,67983.0,31848.0,17296716.0,6473716.0,23770432.0,0.7276567796496084,0.2723432203503916,All
2024-10-06,100724.0,60789.0,17397440.0,6534505.0,23931945.0,0.7269547042666193,0.2730452957333806,All
2024-10-07,107922.0,81430.0,17505362.0,6615935.0,24121297.0,0.7257222528291079,0.2742777471708922,All
2024-10-08,159092.0,74673.0,17664454.0,6690608.0,24355062.0,0.7252888126501177,0.2747111873498823,All
2024-10-09,175217.0,71371.0,17839671.0,6761979.0,24601650.0,0.72514124052655,0.2748587594734499,All
2024-10-10,169744.0,65979.0,18009415.0,6827958.0,24837373.0,0.7250933905127567,0.2749066094872432,All
2024-10-11,124675.0,90363.0,18134090.0,6918321.0,25052411.0,0.7238461000819442,0.2761538999180558,All
2024-10-12,91856.0,39922.0,18225946.0,6958243.0,25184189.0,0.7237058934079632,0.2762941065920368,All
2024-10-13,112699.0,45366.0,18338645.0,7003609.0,25342254.0,0.7236390654122558,0.2763609345877442,All
2024-10-14,124944.0,74355.0,18463589.0,7077964.0,25541553.0,0.7228843524119305,0.2771156475880695,All
2024-10-15,147572.0,188357.0,18611161.0,7266321.0,25877482.0,0.7192029348141369,0.2807970651858631,All
2024-10-16,240762.0,80890.0,18851923.0,7347211.0,26199134.0,0.7195628298248331,0.2804371701751668,All
2024-10-17,177880.0,65962.0,19029803.0,7413173.0,26442976.0,0.7196543611430121,0.2803456388569879,All
2024-10-18,111101.0,98774.0,19140904.0,7511947.0,26652851.0,0.7181559676298794,0.2818440323701205,All
2024-10-19,71415.0,40993.0,19212319.0,7552940.0,26765259.0,0.7178080735179884,0.2821919264820116,All
2024-10-20,83526.0,28711.0,19295845.0,7581651.0,26877496.0,0.717918253992113,0.282081746007887,All
2024-10-21,174510.0,112584.0,19470355.0,7694235.0,27164590.0,0.7167549740305302,0.2832450259694698,All
2024-10-22,111133.0,65020.0,19581488.0,7759255.0,27340743.0,0.716201750625431,0.2837982493745689,All
2024-10-23,128575.0,102446.0,19710063.0,7861701.0,27571764.0,0.7148640544000014,0.2851359455999986,All
2024-10-24,115662.0,158798.0,19825725.0,8020499.0,27846224.0,0.7119717560269572,0.2880282439730428,All
2024-10-25,128175.0,139856.0,19953900.0,8160355.0,28114255.0,0.7097431534287499,0.29025684657125,All
2024-10-26,100835.0,52674.0,20054735.0,8213029.0,28267764.0,0.7094560079106363,0.2905439920893637,All
2024-10-27,177165.0,39231.0,20231900.0,8252260.0,28484160.0,0.7102859975509195,0.2897140024490804,All
2024-10-28,190742.0,109476.0,20422642.0,8361736.0,28784378.0,0.7095043707388778,0.2904956292611221,All
2024-10-29,191603.0,144765.0,20614245.0,8506501.0,29120746.0,0.7078886303256104,0.2921113696743895,All
2024-10-30,212645.0,145521.0,20826890.0,8652022.0,29478912.0,0.706501311853029,0.2934986881469709,All
2024-10-31,270860.0,117806.0,21097750.0,8769828.0,29867578.0,0.70637632552596,0.29362367447404,All
2024-11-01,200478.0,101867.0,21298228.0,8871695.0,30169923.0,0.705942404957414,0.2940575950425859,All
2024-11-02,136162.0,63292.0,21434390.0,8934987.0,30369377.0,0.7057895853444738,0.2942104146555261,All
2024-11-03,160782.0,49173.0,21595172.0,8984160.0,30579332.0,0.7062015612375051,0.2937984387624949,All
2024-11-04,182210.0,154226.0,21777382.0,9138386.0,30915768.0,0.704410189648208,0.295589810351792,All
2024-11-05,80307.0,82643.0,21857689.0,9221029.0,31078718.0,0.7033008568757566,0.2966991431242434,All
2024-04-03,865.0,613.0,865.0,613.0,1478.0,0.5852503382949933,0.41474966170500677,Small
2024-04-04,679.0,642.0,1544.0,1255.0,2799.0,0.5516255805644873,0.4483744194355127,Small
2024-04-05,1205.0,290.0,2749.0,1545.0,4294.0,0.6401956217978575,0.3598043782021425,Small
2024-04-06,739.0,151.0,3488.0,1696.0,5184.0,0.6728395061728395,0.3271604938271605,Small
2024-04-07,1156.0,189.0,4644.0,1885.0,6529.0,0.7112880992495022,0.2887119007504978,Small
2024-04-08,1287.0,356.0,5931.0,2241.0,8172.0,0.7257709251101322,0.27422907488986786,Small
2024-04-09,1601.0,108.0,7532.0,2349.0,9881.0,0.7622710251998785,0.23772897480012145,Small
2024-04-10,2427.0,890.0,9959.0,3239.0,13198.0,0.7545840278830126,0.24541597211698743,Small
2024-04-11,1391.0,378.0,11350.0,3617.0,14967.0,0.7583350036747512,0.24166499632524888,Small
2024-04-12,1105.0,756.0,12455.0,4373.0,16828.0,0.7401354884715949,0.25986451152840506,Small
2024-04-13,753.0,51.0,13208.0,4424.0,17632.0,0.7490925589836661,0.25090744101633394,Small
2024-04-14,561.0,168.0,13769.0,4592.0,18361.0,0.7499046892870759,0.2500953107129241,Small
2024-04-15,2199.0,123.0,15968.0,4715.0,20683.0,0.7720350045931441,0.22796499540685586,Small
2024-04-16,724.0,296.0,16692.0,5011.0,21703.0,0.7691102612542045,0.23088973874579552,Small
2024-04-17,2610.0,449.0,19302.0,5460.0,24762.0,0.7795008480736613,0.22049915192633873,Small
2024-04-18,1293.0,594.0,20595.0,6054.0,26649.0,0.7728244962287516,0.22717550377124845,Small
2024-04-19,705.0,175.0,21300.0,6229.0,27529.0,0.7737295215954085,0.22627047840459152,Small
2024-04-20,562.0,172.0,21862.0,6401.0,28263.0,0.7735201500194601,0.22647984998053994,Small
2024-04-21,941.0,26.0,22803.0,6427.0,29230.0,0.7801231611358194,0.21987683886418063,Small
2024-04-22,2170.0,435.0,24973.0,6862.0,31835.0,0.7844510758599026,0.21554892414009738,Small
2024-04-23,1995.0,128.0,26968.0,6990.0,33958.0,0.7941574886624654,0.2058425113375346,Small
2024-04-24,1132.0,179.0,28100.0,7169.0,35269.0,0.7967336754657064,0.20326632453429358,Small
2024-04-25,669.0,503.0,28769.0,7672.0,36441.0,0.7894679070277983,0.21053209297220163,Small
2024-04-26,750.0,420.0,29519.0,8092.0,37611.0,0.7848501768099758,0.2151498231900242,Small
2024-04-27,738.0,29.0,30257.0,8121.0,38378.0,0.7883943926207723,0.21160560737922768,Small
2024-04-28,1130.0,377.0,31387.0,8498.0,39885.0,0.7869374451548201,0.21306255484517989,Small
2024-04-29,1542.0,864.0,32929.0,9362.0,42291.0,0.7786290227235109,0.22137097727648908,Small
2024-04-30,2668.0,168.0,35597.0,9530.0,45127.0,0.7888182241230306,0.21118177587696943,Small
2024-05-01,1811.0,583.0,37408.0,10113.0,47521.0,0.7871888217840534,0.21281117821594664,Small
2024-05-02,1167.0,254.0,38575.0,10367.0,48942.0,0.7881778431612929,0.21182215683870703,Small
2024-05-03,495.0,775.0,39070.0,11142.0,50212.0,0.7781008523858839,0.22189914761411614,Small
2024-05-04,580.0,111.0,39650.0,11253.0,50903.0,0.7789324794216451,0.2210675205783549,Small
2024-05-05,639.0,126.0,40289.0,11379.0,51668.0,0.779766973755516,0.22023302624448401,Small
2024-05-06,1901.0,372.0,42190.0,11751.0,53941.0,0.7821508685415547,0.21784913145844534,Small
2024-05-07,2022.0,724.0,44212.0,12475.0,56687.0,0.7799319067863885,0.2200680932136116,Small
2024-05-08,1390.0,201.0,45602.0,12676.0,58278.0,0.7824908198634133,0.2175091801365867,Small
2024-05-09,876.0,170.0,46478.0,12846.0,59324.0,0.7834603196008361,0.2165396803991639,Small
